business_id,latitude,longitude,attributes.Price Range,review_count,stars
VaXpkWMusOM9uCcQoGGUXw,49.01046,8.3810059,3,12,3.5
sWUJBOH7_iL4OcjX9tVIbg,49.00965955,8.394396901,3,6,3
OzHHaov32R4WgJswKRuDoA,33.6388654,-112.1830928,2,3,5
0nrEqOgqxqV00HLjnLuRIg,49.00754,8.432,3,11,3
Ddsln32r-uA7hq_0ksaNZA,33.4947915,-112.0328876,1,24,3.5
YTnPEttnoV_syCBU_oqP4w,49.01021,8.3793,2,4,4.5
mAoCr7W94jiERo1xVyg2_Q,49.01145757,8.423938751,2,7,4.5
XxhYW_KQwQk7As-2sVelhQ,40.4286785,-79.9832088,1,26,4.5
2YLvtWY3rbsMevv1_tbLeg,33.3824036,-111.6003301,1,5,3
F2eR662GpiItrtCKvQovFQ,49.0100043,8.3910616,2,16,4
XdmdfrospwdW9-wpgDEXAA,55.9505581,-3.1863938,2,9,2.5
R1kKjAO5kZO6d0gQGqrvGA,33.3779075,-111.929481,1,146,3.5
N3PUG15PVQRzi9e6ISgc5g,35.201965,-80.852634,2,6,3
tBXNxAGQd6SxqmobfHUJ2Q,55.9510868,-3.2041381,3,5,4
0BeJzh5HLiy4vqQhxD2Gww,36.1191125,-115.2797333,2,41,4.5
lBxBzvqWaiO4pa3YHh2dyQ,33.364006,-112.073625,2,27,3.5
rab4EorhL2vrHiNHysAV0Q,35.2199736,-80.8567618,2,27,4
S9HBvkKhFx-vjtckNorm2Q,36.1980345,-115.2825691,2,197,4
oIJYW6CGV3anvQE-SpofzA,43.075264,-89.393343,1,78,3.5
tsRvkXctd4Aw-5tpXpFH6Q,43.0736428,-89.3827702,2,70,3.5
Cyqav-yBpo8O7VW6c4-ohA,36.0687779,-115.1768402,2,84,2.5
DLo-fydAz3wKcU-QFgqV8w,55.9573323,-3.1681493,0,7,3.5
pCyzMEzeBAjnZhIkDvSD4w,55.9539754,-3.1161403,4,4,2.5
0gf-Yj5sEUy9fLCPOh63ng,55.9531093,-3.1966737,1,5,4
mz1n2HTQONwj2Q7VnfvykQ,49.0090252,8.4147571,0,4,2
u2QwktUBPjs9re_QhmI1zw,55.9518128,-3.1101251,3,4,3
f1Qz5IoAcCF-fGMOfCXpSg,49.00038,8.38557,2,32,3.5
4lMdi_QR1JZ1PqEWVWQ0oA,49.02429,8.42705,3,3,3
KrxtCW45J_5zfxbrrQK_VQ,49.00943083,8.40403676,0,4,4
GcYGGOoTlN9qa5zVvbwbTw,49.0442998,8.3896307,2,7,2.5
bqcemu1Y-ZTX8haoRqQQog,48.9981222,8.4656999,2,29,4
oUwpku1TJrlRAe43D4aAOA,55.9485903,-3.1937203,2,19,3
DoC3-dYCMowH62mdw__ejA,36.240283,-115.120634,1,6,4
FZ-jz2T0X6Pso3yCrzICdQ,49.010976,8.3581748,2,4,4
CId0P8GkPJxBVXKgWyM2tA,48.9972962,8.4588132,2,8,4.5
cnXDAjSiySOySahN0HPoyw,49.0016943,8.4624687,3,4,4
Tr_vIZJtsZzM7XWuEGYxgQ,55.9546382,-3.1111479,2,36,3.5
VP_gLCwB9tfiatdz2m0zPA,49.01416,8.42662,0,3,4.5
MrgvarMQLLFGY8ov6vnvyg,49.0156736,8.4020808,0,3,4.5
XlytpM7Y7EIMrqy3gK2xjg,49.013532,8.404352,1,6,4.5
4qI8E_OhC1RsO4nRtim-cQ,49.09544514,8.484202623,1,5,4
3jaMO63QpH_3JgbkpwmVdg,49.0103318,8.4015934,3,32,4
dozJSOv07AbrTDYWDKqE_g,49.0083154,8.3989551,0,3,4.5
LM6qPr8rEjqpCndwFy34QQ,55.9525469,-3.1990746,2,9,4
GY9pfuQlO0BhRUxvY9whmA,49.0086696,8.4176549,2,12,2.5
b3051J8Ii1485ZOJBYVzhQ,49.01387124,8.40487361,2,14,3.5
ByZychE8TxTgsNez8nhjfw,49.0072917,8.3848345,3,8,4
vrQMMH_VuNExMbUDMSuU-A,49.0246182,8.3535431,3,33,3.5
Bsj9BC15wZDAlWTsP8kfVg,49.0063,8.37619,1,16,4.5
Oz0agVuMzxkb4FOZAgetRQ,45.5146434,-73.5623776,1,58,4
E3Pl5I59wNnI94we9ZahUA,55.9429521,-3.1852842,0,5,3.5
cmv6wUUe-H0xRiFEY0__iQ,43.0749541,-89.3824477,2,441,4
BRcREoex-p9WLnscUjN2sQ,33.2748213,-111.8602154,2,67,2.5
qBc36uFI7orWS8NpYZCv_w,33.435166,-111.8660545,2,74,3
3pxPLgNO6MKiX_lvSYqPmw,33.50997162,-112.1785965,2,8,4
SDUaaAExAVfo5YOxQYxWZQ,55.9566363,-3.1316582,0,4,4
ZrYZkb2gmJiQPoosezmmtg,55.9518675,-3.1978811,0,3,3.5
ljpiBFSGgOobhrLVmSbQeA,55.95479491,-3.110179723,1,22,4
tpR2U16lkQJI5TK4AOZH7w,49.0088115,8.395907,2,16,3.5
FoiZ2TliuRGnItieGjdiow,36.2330877,-115.2515135,0,37,4.5
34nRdXy-Qsuc15lRHpqF-Q,36.221637,-115.309806,0,12,4
yh22urUXpmmVVbyFqcpLhg,55.9497483,-3.1928328,0,4,4
#NAME?,40.460134,-79.925494,3,179,4
8kYDzNXZKaBojkJRfemlfA,55.9442697,-3.1890873,0,4,3.5
AqYrDAMzoRER7Mj8bJqAXQ,55.9510507,-3.1879677,0,8,3
4aPi5_R5cu2OLnsB0v7e-Q,49.00443401,8.447896242,2,9,3
#NAME?,55.9374842,-3.2076542,2,4,4.5
SlHJJyPmdksTuMLtSFnLpQ,35.0046687,-80.6859549,1,25,4
hwCz3dtXNGhg0TGQgSjSiA,55.9512126,-3.2251336,3,3,4.5
51ePX-7RCf4wnxwakVo3tw,33.4975057,-111.9298414,0,27,4.5
qr819Pxcpm-CBG8FG_k6_A,35.21173238,-80.85734635,0,7,3
GMDzyLLklgr59gB_4SVLow,55.9494294,-3.2101875,0,5,4
zZPhYSjAtc91v_wePw6xyw,55.9530598,-3.1968781,4,4,3
jBVtUIShKUr210l9ZONERw,55.9531093,-3.1966737,4,15,4.5
Nk-3m_BxXvqFq54r10mHlA,33.426493,-111.892376,0,13,4
mi1OheI1cFxvnl3Txt28TQ,55.9438883,-3.1840402,0,5,4
vxgiVbwy15A2zxRgQI8mQw,33.4502039,-112.3519447,0,3,3.5
O48Mv1VkQYZrDkR6LhnY4g,33.452718,-112.069182,2,22,3.5
V-Ic99jKW-IG4EnI_5HunA,43.05941101,-89.50350262,2,29,3.5
WzL3daO29hcteDG1WdRotQ,55.9517117,-3.203654,2,13,3.5
_Ck4AAtkBLsDL9Qcbo9h1Q,36.085343,-115.11937,1,12,4.5
FzQsVxhvo99pGllBosHi2w,55.9507884,-3.1962074,0,3,4
7MXu3XDmSBRPo_35CYGyYA,55.9453233,-3.1841849,1,5,3
M3cJ47HMJaObeI5WtIw71Q,33.4955785,-111.9331869,2,263,4.5
8MxY8ckIhcRgK_zkAq1lYA,55.957377,-3.1693278,2,7,3.5
0OME57wDp-KrqTJgkFlQCQ,35.1032484,-80.9878177,0,3,3.5
lo2tx5L7cwNNLUb42qbtTw,55.9612301,-3.1713822,2,12,4
w0VIzFDAOy4MaePRekPXLg,33.57699156,-111.9288236,0,26,5
o9C4hmk1QfYPdgE0PytGkw,36.263186,-115.256851,1,146,4
L1sdEXMeYFzyiEJFnrgcpQ,45.402962,-73.94815,2,4,4.5
sYeV1Su8bervEWZNzegJLg,55.9541644,-3.1974538,1,8,3
nMHhuYan8e3cONo3PornJA,33.4492979,-112.0655423,3,316,4
7_985OI8KAdEFmp37vuI-w,55.9585642,-3.2049816,2,10,5
6aHh1sM0jyWhHW-eJK_zjA,36.1429053,-115.2080135,1,18,3
-6NW_kqoPel7SxGHLAv5Hg,35.2065235,-80.8388347,0,8,4.5
osWulYx3BZ1CeZPfWGK3zw,36.1255721,-115.2179944,2,22,5
UVfh-2Jod32qq-CcpV2rGg,48.97255872,8.454118967,0,3,3.5
7p1zxDhQx-ls2PzwUR8tEw,55.950776,-3.187635,2,5,4
MFBAKYU-BpjkEdHZo5FyfA,55.9460795,-3.2198991,2,5,4
3fxqhESvqDCfxCSAdhUh6g,55.9506253,-3.1898874,0,7,4.5
Yg__fykqkqsGaPnX5x9bBQ,33.413158,-111.875779,1,9,2.5
aO_3R3GnxhzCf0_PsyRJ6Q,33.64096,-112.034645,0,6,4
Cy4_1D_2-Ksi5cm82HXpKQ,35.2065235,-80.8388347,0,3,3.5
muLhhbfnXaSPtygiECSxVw,35.2215037,-80.8336275,0,14,3
u0bzTAqFNpoM8Bs5_PVmyg,45.4759858,-73.6066914,2,14,4
sldKc-I-PDQg973dIf4Yyg,49.010289,8.392651,2,29,4
GCJn6QQJbE46ycfqkxX7nA,55.9633155,-3.1783771,3,4,3.5
TLRC-giV35Z1cchIZDcOOA,33.3887079,-111.8768303,0,5,3
rBhxfkKo7o32CQqrpgkO_g,35.226264,-80.848371,0,4,4
TMtCpiYifCAzTDfIDyvY0A,45.4981272,-73.5735824,2,36,3
OxIohBFgGiGboyRdXuaV5w,36.1369156,-115.152222,2,29,2
5Y3HNQJKxIYOPtDp-jZHSQ,55.9438887,-3.1840639,4,8,4.5
oU97TcNDBHZu0gGH2wiT7Q,49.0789607,8.3890607,2,10,4.5
opyB7d2ar-rrWLR4RPsUPw,33.4475173,-112.0742715,1,25,4
4qHUHUYAu04kdlxMOgJdIA,33.3359514,-111.821208,2,11,4.5
C28X2jduMjygJOSACINNwQ,33.6390079,-112.1845963,1,16,3
2x3JGjKJ6vrd5OsGjbu-TA,55.9505156,-3.2000527,0,3,3.5
nHRpwBj2MbTPAkMZ4f6wdw,55.928454,-3.1578241,0,4,3.5
ilCWdbgTGTMFmLzlC9Yl_A,55.9272813,-3.1637521,2,14,4
rfjyuoUtCUTWRTQMsnuMPQ,36.1588945,-115.3120365,0,5,4
vE2vGZzeSifnYZ_VivVxFQ,36.062982,-115.247598,2,10,4.5
JEsLzk5MIX9yY9vYNXI8xw,35.296657,-80.737765,1,4,3
hkGUrbJeIAUtOQ_5mRmy9A,36.1122256,-115.241796,0,12,2
1J4oIGwti2AY76VfkbUIow,55.9632248,-3.2321944,0,3,4
7O1WVPggPtAbUdQsT5id_g,33.4154114,-111.6340099,1,31,3.5
PXBdQyBdXtuANHKnmuLlRg,45.5367372,-73.6025263,2,24,3
s-DcRkNSWj8GJ30Dm790NQ,33.4552194,-112.3403648,2,3,1
8ZKrJs_z1Wfbb9yHKrwinQ,40.4395533,-80.0017454,2,38,3.5
MDWiqXLK9p7OiYcBuBbP4Q,36.2608162,-115.1711298,0,10,4.5
#NAME?,33.4944597,-112.1528966,1,37,4
-C-d1zn7vllF2sVu09LvxQ,55.954114,-3.200777,2,16,4
Z5Nu5ToWoLciEsprDgspjw,35.213696,-80.854301,2,13,4
6_GIexJ6zv8dGE4XOl0Hkg,36.094465,-115.042269,0,13,2
G7rzq-iA_Alz1sZaKuFYPg,33.582459,-111.89747,0,7,4
rNajNpLU5XCePqz0TlrkKg,33.4142456,-111.6848129,0,7,4.5
9osKIOcQVeBEF7HnNBursw,33.3046952,-111.8962564,3,6,2.5
hfdiI70VeWZPfe-DTQancg,33.46529875,-111.9172834,2,47,4.5
V3RqgV4WEznT3ruSmB5Adw,36.10206129,-115.1755759,0,5,3
jHZLCzF7vzpXNacpmc6jTg,36.1613829,-115.2911814,3,13,3.5
cOHJXtnbGz8LitaUH34a7g,36.10106277,-115.3023911,2,3,2.5
HN9bTcsjBh3fsOogkcv9Sw,33.30530478,-111.8960038,3,5,5
RQKntEodZtaA1YhUewcMVg,35.194894,-80.767442,1,4,4.5
4x6qSGwoEzPgAN02E2LtBQ,45.52679512,-73.55449677,0,3,4.5
N8cJk5s9yW3fLeJyHQeRAA,36.1618764,-115.2453617,1,462,4.5
ktARq_MmTjaKd1aoo7Ii7A,55.9496951,-3.1875575,0,3,3
pWwQNnIAyiVHp80y9m73ng,55.9454118,-3.1909239,1,10,4
Fvy1h1DQFWAFOPMpzVsLjw,55.938212,-3.1786064,2,3,4.5
3OPWaOkumRzSdWGsbMgrEA,36.1479553,-115.1645721,1,7,2
vDUBFxMBt6h2HggcEmVv-A,55.9750026,-3.1671437,2,30,4
_TekkyyFeX_8MBepPIxuTg,33.3181,-111.8332,1,145,4.5
qB-qsaSnhbHCt18_AN4Quw,33.4995106,-111.9272212,1,97,4.5
JEzpYSWtWo_Zs3rPcSQgQw,35.219378,-80.945041,2,22,3.5
01cEFI5Pq_RyEwM3GSTopQ,33.53886407,-111.9296683,2,123,3.5
Z7Zc3jNbiww53oK5aqUI3Q,55.950525,-3.1776323,1,14,3
faqhX_rX5VIuPa9pGraoBQ,35.152425,-80.951092,2,3,4.5
_WP0nIqmrSFLcY8nV8KUSA,33.498914,-111.928574,3,247,3.5
ZGAovdjHkEFvqF2LNzbtvQ,33.3940399,-111.791843,2,9,4.5
hQLs6NrZbwK57Fqp2lGKkg,55.9527204,-3.1932081,2,4,3
fA7yd0EcalZucjsh2faxxw,36.056926,-115.1613808,0,3,5
t4aP7ksa716XY6S4EsWFqw,33.4954475,-112.0050862,1,101,4.5
u4My4M_-YribFziXHgiEDg,36.1697902,-115.1380071,2,55,3.5
mmfQ13y5iTQ12_Gi1wVBNw,55.96250271,-3.197424121,1,12,4.5
DOMHICcq_VaoACUHRbtK_Q,35.0537776,-80.8467812,2,10,3
kqIpSW4SX4iqNmZ08ZNSWA,55.9348891,-3.194220033,0,4,3
YOVk_TfbscNqcCAxZcn4ZA,33.3021808,-111.8424176,0,6,5
QKwiZHue-zk1SGzMzQrpjA,40.4652879,-79.9568469,1,28,4
LvMipFjDCulxszopCHzCpg,36.06711363,-115.2514207,2,124,5
nf6NV9rsHoLb4zcI01337A,33.3616642,-111.9096233,2,15,4.5
uoVCD7fB-q0ehwXIjYMOxw,36.159147,-115.152728,2,11,5
GC7u8xGsBETcI9SZBbhdNg,36.02234028,-115.0959564,2,9,4
4QCmB6snreW09yWXXpZE2A,40.444838,-80.0996413,1,8,3.5
OJcQbB0XVG7Rxm00_dV8vg,35.14539719,-80.72631073,1,23,3.5
fI47JKlBBwtqOgiZZb4hdQ,33.7977104,-112.0636901,2,33,3.5
RZRZeFDqPJXq485DMUJh7Q,55.9392658,-3.191716,0,8,4.5
jIYxgl-1OVHcXmnRXo5g-A,55.9620579,-3.1798706,2,5,3.5
_jFdCSRPG953snL09JBF-g,55.9786619,-3.1733994,0,7,3.5
_M-YiTh4cz4Y2OQvkcRRTQ,55.9455566,-3.1846324,2,4,4
bnungTZU1lnjLIrOber1WA,55.9478954,-3.2049926,2,20,4.5
iQMIJhaLbcOgsf2Ukr_q9A,55.9505495,-3.2094542,2,14,4
ujqK3nV7rt_AGRJZOcDAeg,55.9382133,-3.1984998,0,6,4.5
PggQtxIbE2VeBfr4fvl64A,55.9455566,-3.1846324,1,4,4
lPmKXXcXVYkug5q9hhX2Jw,33.4294491,-111.8715138,2,11,3
zlRSMNA9YhQwil9_s06EJw,55.9605763,-3.2003641,2,26,4
_9RMCiDFajX48k12XLnYgg,55.9624505,-3.1971522,0,3,3.5
2jxWAJrqC0kfuhp3PXRFUw,55.9564765,-3.1987516,2,14,4.5
FuxTgSAYe3PB-Gkl22nuVA,55.9622131,-3.1961495,0,4,4.5
LQaE6pvNm2gNytvTDTrrOQ,55.95929089,-3.190412521,3,12,4
#NAME?,55.9584094,-3.1899637,3,9,3.5
CbGY4zduhJJFbNqqQ1sMkg,45.5205433,-73.5637474,2,4,2.5
x0ZA2JmIyq6MiWM4ILI3yw,55.9432605,-3.2090722,0,3,2.5
ypf17WDD56GPeJ9WuKHaSw,36.11010844,-115.139292,0,7,4.5
n-vWpCOGz8OlmdX-4PvhdA,36.0661169,-115.0463823,1,46,3.5
Xvt_Nuuah473pTX4yoAgCA,45.5151581,-73.5715197,1,5,4.5
TP4ibW_dRx-jIJM_Ytz22w,33.421385,-111.893092,1,29,3
JomhgCOolVDaFBevaGeb7Q,36.075572,-115.290218,1,8,3
A8if3pXzkHpo4FaabSICRw,35.0286391,-80.9671434,2,86,4
Qb5PYdw1mnFIoe8j7QKIfA,35.3042746,-80.7487266,2,7,3.5
yM_oLePDPnhjbBZ9s5Qvgg,35.99523,-115.20644,1,21,2.5
nENrnY-3ILrH9yPXV4tqmg,33.487645,-111.9608332,3,20,3.5
4mXgELpVbhzO4jKPTLf3-Q,36.0184198,-115.1179769,2,175,4.5
UZ0wbqXoT1ZNM_7rf3pRKQ,36.1634006,-115.2908282,2,17,3.5
0PjSui2jgHV6ONIeld3B4A,33.221742,-111.603095,0,3,4.5
YMVFlBPzzSJUObf8th6IQQ,55.9390037,-3.1801061,0,3,4.5
6GcKYcihd0psn7qY_bHMgQ,43.1833482,-89.2129287,1,27,4.5
NFGXMPmeQH62Kjl3peh_kA,33.522372,-112.09641,2,5,2
EUr0vtwmoeKo3uWYxxUFiQ,33.5612361,-112.0737398,2,60,2.5
K93ffUHJCz6N_HS8DWmIOQ,55.9405182,-3.180799,0,3,4.5
QCS6vcaAIvpNx5NP34Rx1w,36.0405455,-115.1019144,1,9,4
mJIjKI-ZvW9GapzG-KSGVA,43.0577429,-89.4283672,2,3,5
Pv7gAD0aITESHP4EIiueEQ,33.392541,-111.933981,2,17,2.5
qXDOMgynPeqe8yFcxLZH-Q,40.4563601,-79.9150946,2,19,3.5
LVyU8iXlKLbENueb_Wj2OQ,35.3400209,-80.7654858,2,4,4
qadt4cS646aCog6DN6ZQtw,36.126478,-115.1926639,0,11,4
dfpversPKUvbkLyvMzIldQ,45.49603,-73.5694784,0,3,4.5
_ISHH8x8Qe6IoVTQWegbpQ,33.439648,-112.026154,0,5,2
lt4CuUplJrsfRIuiRVxecg,36.1429053,-115.2080135,0,4,4.5
fXk9gCj5oX36_T19tSmzhg,33.4356783,-111.8649707,0,10,4
YEEbpBQHXNUbhUTsfR0Ibw,36.098909,-115.175557,2,14,4.5
He2dwzs4I3IJz12n9fpQHg,36.113933,-114.923133,1,31,5
hOfQeUVAJf9oDyHubmhtgg,43.089673,-89.526448,1,7,2.5
mOT01j7DmRIFJPNABabe3w,36.290313,-115.287318,0,11,3.5
MaWaqgB_4VgguVhZ0j7eYw,33.6658238,-112.1856121,0,10,4
CDV83N76Fj7CqLKSN8DGQw,55.9360053,-3.2096689,1,34,3.5
rLKBJ74iC2VebX7L5X7EtQ,55.9338246,-3.2106617,2,10,4.5
Nqnsv188jpV-FdIVTuBjOQ,33.627164,-112.236954,2,13,4
3ROonV7OO44CRrtcQbPupQ,33.2477139,-111.6226738,0,10,4
fLp5in_KWsfZ8Yt-vDv7Mg,33.24968499,-111.6266749,2,6,4
JSVCFRg1ir0zMzZeSbwJ5A,36.1209539,-115.1721151,0,4,2
2QRb1RO6QyCEJwM13fAXfQ,36.275915,-115.11968,1,3,3.5
8AMLOEzjYuNRmnPYsaF6Ag,55.9458479,-3.2025024,1,3,2
sWzr1wkAvMqRH81DwA3TXg,33.072769,-112.040579,0,6,4.5
qvi4WPA5e37J8xgKqjXerQ,33.58367,-111.926471,2,21,4.5
S9d70aaR-sFSd8vuJtYSNg,33.6325674,-112.3334168,0,4,4.5
zuhlka7GydKHYlTXPDEfAQ,35.2302139,-80.774904,0,3,5
lL6N7YpMvG2y0p2EALsVCQ,33.543999,-112.048672,0,3,2.5
FQX7_0Rt5PONogijxC5RtA,35.2367149,-80.921562,2,3,3.5
vOhmb9U7akdVrJ0pOHonjQ,55.9459607,-3.2211643,2,5,4.5
0tvp5-2PyQlIsbCl4mxh2Q,55.94606527,-3.213512041,2,4,3.5
LCPso_j2icWvJI1bHN9uDQ,55.9294257,-3.2096007,1,4,4.5
p3uE-GIlQNsFcwa3qOffOA,55.9258664,-3.2094496,1,4,2.5
_OYlq2UoKPQO_ElqhC3a8w,33.4474533,-112.0745574,2,146,3.5
mWcJN4KWwh68pWVkog7WHQ,45.5004627,-73.5562046,2,10,3.5
ABuY5BfvIKR3-Km3F308WQ,55.9449863,-3.1929805,3,6,4
hYZug9P7EDKEvAngla91AQ,45.619996,-73.7969748,3,7,3.5
fs0uZnsjUr1r6IfsXeBD_Q,36.2798014,-115.2522066,0,4,5
f67EBuoqqgW4h1OcG_K7kA,33.637775,-111.926212,3,7,3
yaSZPzIWk3gmBhyKGiUkLg,36.1411,-115.2768,0,8,4
QubFRT0phltGyyYcBGEdAg,36.002902,-115.110475,2,5,5
#NAME?,33.3929327,-112.0463049,1,4,4.5
AhtFMpvKSD__VAow6k_QFA,33.492053,-112.332821,1,9,4
JmYxm8BAEiNxDq__0O8ryA,36.115606,-115.172601,0,37,4.5
Dg6NoAEUutXQaKJumpBDgA,55.942789,-3.221826915,2,18,3.5
qmyUqbq5CEQin3xQVVT98Q,36.0576028,-115.2699244,0,15,3.5
#NAME?,55.97106049,-3.171658516,1,5,2
9t52N_k5ghgXJjB9d-NFag,55.9475592,-3.1862427,0,7,4
9vibaYyhWi1VD5il16sMEA,45.5005534,-73.5715523,3,127,4
ObjjaNoW5ka25Z7tgxVHFg,43.47801209,-80.51907375,1,15,3.5
JVny7-KIsec54pU_9gBmAw,35.156338,-80.831878,2,219,4
yk425Y-bJlQ0kV6KVz6Z4g,36.142302,-115.111517,3,5,3
nK8JQlU-TKmFUP-twpc7nA,55.9456132,-3.2341209,2,4,4.5
jJIFf7JKNsHHVT7Q0ceKgQ,55.9461107,-3.2221898,2,4,3.5
rSP0LiQntIfrWbiabFHoAg,55.945964,-3.2221974,2,10,3
nmIkcRMn8XuXf4GSSSt5nQ,55.9461942,-3.2154822,2,7,3.5
IQgYEAssY8LN1OzDDVeD2Q,55.944394,-3.205776,0,12,3.5
f8YsyoIYD_zrVWdwRyZsVw,35.1033096,-80.9869002,2,9,4
F78UuA_VDsFrth832wyzgg,33.82895,-112.1217,0,9,2
#NAME?,36.064746,-115.040288,0,5,5
EQDNOXW3wCS7ZdlyMOMNvQ,45.545039,-73.6276595,2,5,4
mmyUOPcK8SpXQLODEpIPEw,36.1099711,-115.166596,0,4,3
5JhTm1B4rrRzY7-zcQyMaA,55.9350424,-3.2310298,2,3,3.5
ooCZVdPNGiL5_tAGJO7Uyw,45.5302989,-73.5772717,1,7,4.5
Z0AGvHLfGZKH-TVIx-Deeg,55.9445332,-3.1970816,0,6,4.5
j-Y4iPJVyiTDxXsqBT9tzg,35.1419039,-80.731854,0,10,3
2vfPnzoLmSbYypH6nQEEiw,55.94018772,-3.214745522,0,6,4.5
H43-TL47hRdiDmZUN-hqiw,55.9464021,-3.1995993,1,4,4.5
m5zXdXKQXz466UyFMWxp9g,45.52721733,-73.58018087,2,17,4
UAATzhTdfd43S8F0SwXDcw,33.5525008,-112.1854135,1,15,3.5
jxg_fUHHv_64H1mQh0pIoQ,35.994682,-114.937811,0,9,2.5
kpyzIet92Xp-Zn9NrYsr3Q,55.951683,-3.2010497,3,3,3
6V4zYQh99ISnl4umcOyHaw,33.697431,-112.0972887,0,3,3.5
tGaclzKtg4jetu2MJlRmNQ,55.92802,-3.2096722,3,4,3.5
ecZrfgbDJCqkZV8b_J9LpA,55.932413,-3.20974,3,9,2.5
YG3xqRbBQqUh-cwuzb32IQ,33.8431953,-112.1347619,2,55,4
_CHH9KN1bO5cs_GHjQ-r1A,36.11912594,-115.1772567,2,994,4
mcH4OSEkCKwjJQVb7JOaTg,36.1924202,-115.3044115,0,3,2.5
OFSnt_GrqwfnONJ6dwHdEA,36.1155323,-115.0934543,1,7,4.5
BN036HERQ7id8OMXJZYVvQ,35.990495,-115.202678,0,11,4
xTHFZak0rO_AInTjebnePQ,33.4962205,-111.9641728,0,4,4
oRSjyTrqZW3PX3ydvTEJKQ,36.1989778,-115.280527,0,13,3.5
LbVBhtk7yMVgDAuoiknBFg,36.0132829,-115.1556873,2,24,3
s3rKIPN8iOofVMSZfXJftA,55.943215,-3.1780164,2,7,5
-0zqgYIic5BUprV1xAabDg,55.94374474,-3.188502789,0,3,3.5
_KTtGB2edcjK9JEm5pBMEg,55.96943938,-3.168547153,1,3,3.5
Skbncgbue54suc-2Cv1bsA,55.9591217,-3.1906135,3,4,3.5
G7ZucWSWsirY0O_sS0tbFA,35.153939,-80.8317551,0,20,4
nIbXwOgthwCM2dhug5viCA,36.0952055,-115.2982296,1,198,4
sY1Fab5xEDnIG6b8GRuCSg,36.18134299,-115.2552306,2,29,5
PrIU_mB8vhcIfQj5T1XBfg,40.40105,-80.0424097,2,55,3.5
4-qDkltBuJ_Lbj3nyxvUlQ,33.62121,-112.00303,1,30,3.5
SyfHYqYmw2It7Dt4fE27bA,36.138848,-115.23084,2,6,5
jvvh4Q00Hq2XyIcfmAAT2A,33.5025088,-111.9290233,2,68,3.5
kfkH3IUAVm9zVOvJ5mAAGg,36.12505,-115.27182,0,10,4.5
GfebULgs3_mmwvPSSehxog,36.041673,-115.184999,0,42,4
jgMw21g-yv7HX4drE10RAw,33.32099441,-111.9126824,1,40,3.5
PTOt3_lgqvI1UAP32c80LQ,55.9702217,-3.1713024,1,7,4.5
CxGYjwZrSyIy7tROHRHzMg,55.9462561,-3.1885228,0,5,4
Fq_s0_dv9KQ5wW_-05a-BA,55.9498373,-3.1956582,0,4,5
adI9IbzJURExyW70VlPM-Q,55.94741,-3.181897,0,14,4
F5Ri3DFOB-cpSa6-yDO7KA,35.2024386,-80.8451195,0,23,4.5
kusOEfY6ts9gIuBlwS9hog,55.9375803,-3.2165779,2,3,3.5
L2sgR6MtY5bVl5Rcw2gqtQ,33.6387561,-112.3891486,2,8,4
AmomRzNtHoHtbwXKjwwqxA,36.064703,-115.248777,1,64,3
ZQt_z6xrwp9H2RrPehMgNg,36.2612231,-115.180169,1,3,2.5
4K7nR-e9staGTNJk1ez7MA,33.5222908,-112.0477898,2,32,5
YCVGIT6hagCh8HDrWVumVw,35.091365,-80.857422,1,4,4.5
YFohcQ05z4xasbEnZhFEcg,35.240652,-80.846624,1,151,4
vrkhs3YxUPa21YgkfsveOg,45.5083537,-73.5607565,1,208,4
un4Uemhi7W-BB9K1I8eYAQ,36.1725319,-115.197258,1,4,4.5
Re9o1nxG-z1YUme4cngS9w,36.12401,-115.170364,2,40,3.5
Dy6NUM4NzEdfGLy7uDmXcQ,45.5071107,-73.5527975,2,133,3
bRhZPe3V4AcGYHU2GUpB0g,36.034141,-115.037361,1,40,5
I_ObbXRqklQmV_L_QLUKjQ,55.9556815,-3.1937564,1,13,4.5
MAVSv6Gm5KdfxpwGCEhb_Q,55.9529152,-3.2057991,0,3,5
LyW3_k60HBDG_wIQuvsCbA,55.989782,-3.3859913,2,15,3.5
ld3ybLnCWhqKG535H6C_Qw,33.8648472,-112.133979,2,5,4.5
IQ1EkfRxyChHEYs_lz86iQ,40.42697202,-79.96233342,2,20,3.5
_QykVxKf-jKkARAwBdnE4A,55.9571933,-3.1697314,2,5,5
sIejBsWZwF3_zSh_jqoTrQ,33.6245192,-111.9433579,0,5,4.5
kpzzEpXcHo9yzhUcz14chg,33.6023898,-111.9823736,0,37,4.5
KH42R77PP1kI-B3TiGQr2A,35.998458,-115.104407,1,13,3.5
F_VYbzpSKXWwaEkNWDYPvQ,55.9486409,-3.1941658,0,5,4
Jo0HvX-m5xSoW8owTKuqZQ,36.175,-115.136389,1,10,3
Epi19hlqPZHKmMZfgKYprw,33.5533348,-111.8806629,0,3,5
7b7e95HHnUrZI1umPzJTcg,55.9510686,-3.1881702,0,14,3.5
Io4xX960s7vtmm4BbOo4KA,55.9478003,-3.191715,0,5,4
GFEOZvCMMIrSQrs2tm_brA,36.025359,-115.119197,1,69,3
H6yfW3cQ--UOtCjjzTNekA,33.62366011,-112.4247066,2,26,2.5
8N4lH3Lo9do71hVgajdOcQ,36.16738317,-115.1484407,0,175,4
